,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
109570,-9.3685665,-6.3068485,-2.9805834,-6.578313,-5.985526,7.7483044,0.13828515,-4.1252213,-11.119795,-5.081043,1.0985372,1.9103295,-3.641885,4.1083436,3.7607274,-0.39985624,5.035784,7.394129,-7.67443,-10.878869,9.328343,5.654809,7.0105295,5.801984,4.714536,-1.7969465,-0.52259225,3.623577,-3.0179458,-0.9932704,7.272316,-2.432816,1.3016962,-5.8356094,-6.182784,2.42335,0.17402902,-5.9701376,-7.4134164,7.455429,4.3297086,7.012919,-2.0471284,2.859259,-4.35674,-6.2364764,1.6380936,-0.95872223,-3.2315326,-1.5244949,8.828462,1.8136516,-8.036291,-5.17418,0.3349578,4.6280007,-8.699669,-0.79943705,1.8109813,-5.422065,5.5992603,7.692004,-2.6727514,9.2718725,-3.6138551,5.670108,1.6577235,9.358499,-0.17944197,-8.789588,-3.8472188,2.8120515,-2.5640793,-2.0145617,-7.4284835,-3.057603,-2.208857,-5.036257,-7.557662,4.994424,0.57899797,3.9362683,-4.339854,-8.1034975,-1.7160312,1.9214036,-1.5226107,-4.455327,-7.24248,-2.0787523,4.1803675,8.039139,-0.22380096,6.8635855,-5.9137115,3.9357388,-10.073075,-2.5720167,-1.4360645,0.47925484,3.708039,-6.5255585,-4.91258,-6.4069653,-4.4469137,-3.2334418,7.5997515,0.03657514,9.590856,3.2931962,-2.9319537,0.477294,5.6330624,-6.71373,-2.1275945,-2.4758625,1.9218271,-1.9669003,5.899453,-1.1994346,7.396904,-1.6906745,-6.7316246,-6.0212173,3.2971368,-7.376874,2.4460409,-3.6673634
109571,-8.376506,-5.0971875,-2.7480981,-6.0760536,-6.7501917,6.7572308,-0.36294258,-2.5069573,-9.070958,-3.384946,-0.26028085,1.6270112,-4.7958646,3.4698036,3.69914,0.24187443,5.7440386,5.4482822,-7.171051,-8.991054,7.174864,4.400269,5.269899,4.616438,4.0887794,-4.0418015,0.073807985,2.3351457,-1.4852331,-2.1023383,4.5842943,0.018039718,2.386768,-5.100067,-6.3152494,1.1583265,-0.6316802,-5.557191,-6.31243,6.4380493,3.2160208,4.057836,-0.7012138,0.77811766,-2.15645,-5.7622,2.1430812,-0.78433275,-3.4156623,-1.71002,7.1647625,3.1774118,-4.570674,-5.8914905,-1.6939818,2.831245,-6.95662,-0.17914715,0.8695402,-5.1432776,6.273982,5.3434024,-2.7106295,7.8574305,-4.687952,5.5548215,1.2975712,8.323469,0.4243412,-8.252645,-5.4416165,1.40972,-4.008723,-1.2422125,-6.4885144,0.24363458,-1.9944675,-4.9696217,-6.272242,3.9005806,0.4691524,2.9544985,-4.3613544,-5.8195095,-0.9953065,0.80807805,-0.5909156,-4.5224643,-6.2497864,-1.1085578,1.8012462,6.85807,-1.3542047,6.729603,-5.5556507,4.9699607,-7.9749727,-2.1109014,1.3289725,0.88279,1.8496851,-5.7384996,-3.5943317,-4.559701,-4.3672495,-1.4762405,4.294091,0.8294543,7.472826,2.6296437,-0.16871327,1.331871,2.2933917,-4.0817103,-0.41430798,-0.5837847,2.6669755,-2.4669366,4.376386,-1.7654607,5.470717,0.45264146,-7.044378,-2.8253021,4.252254,-6.7271814,0.78940845,-2.7378688
109572,-6.8409495,-6.2704945,-3.925045,-3.898828,-4.1757293,6.8402934,-4.3752766,-7.028839,-4.0998588,-6.206643,1.4432667,5.5095344,-2.6328032,5.833127,4.085262,2.8670607,1.968667,7.023107,-5.6383276,-5.7537694,4.8471613,3.796248,6.8162293,6.9893417,6.0113354,0.79717183,-1.9862771,2.2019432,-2.6983957,3.1668692,7.3429766,0.30440247,1.9251856,-6.3008356,-6.408807,-1.0192621,-4.427483,-4.221559,-2.4127293,7.3621664,4.4378414,4.439129,1.5943944,2.775612,-6.3506646,-0.8708892,0.98431677,3.0871027,-3.6281781,-1.969593,4.091004,-2.762199,-4.3263373,-4.1109934,-1.036612,-0.840001,-4.874686,1.3449283,-0.15859434,-3.0370016,3.884778,1.5166842,0.16519669,5.17913,-0.49470317,3.3380003,-2.4225914,5.071588,-5.053438,-2.1655831,-3.1320968,3.140736,-2.751392,-4.2318206,-2.5867128,-1.7892485,1.4313838,-5.676132,-2.0104332,1.9578457,3.6952753,5.6492715,-5.7529697,-7.3883514,-3.7408607,-3.0800076,-5.485962,-5.6923213,-6.8706717,-0.69405377,-0.7072055,7.0849895,-0.15713981,5.8348794,-1.7604396,3.4843993,-6.566878,1.5349579,-2.9202313,-5.1851697,-0.9009038,-1.2942339,-6.517444,-3.2760525,-4.8607645,-4.8162227,2.3862133,3.4215372,5.414505,-1.0398147,0.7181021,-5.504178,1.4996407,-6.0810847,-3.9643788,1.2426491,1.6389139,-1.181913,7.2461977,3.5761342,7.48401,-0.46083832,-3.9625301,-4.799565,3.2485301,-7.0793166,-0.4451023,-0.40140218
109573,3.7207768,2.5856593,3.74078,4.060395,4.2740817,-2.8689644,5.325882,4.835723,0.33954194,3.0168805,-0.6555929,-5.1862764,2.147896,-4.2514024,-1.422899,-4.5495896,-0.60346043,-4.2154946,2.9084728,2.4348855,-0.7880653,-0.11085598,-2.7089338,-4.2244635,-4.056505,-0.05407561,2.2831013,1.1441579,-1.6983317,-2.6070867,-3.4584894,-3.7838502,-2.1961722,3.4817116,5.1052413,3.891347,4.715305,1.3289641,1.9007951,-4.1081886,-4.0949373,-0.07071847,-3.7948575,-0.946743,2.970662,-1.598008,-2.142071,-1.9758458,0.87889993,2.477458,-0.65622336,1.470932,-1.4269198,3.8177724,3.1570697,3.8307097,0.29563397,-3.2824183,2.9904113,2.9828286,-3.3937821,1.2865887,-1.3519917,-2.8854609,1.2207588,-0.87294996,4.003259,-3.0015044,3.3542466,0.9087,3.8894672,0.45144638,4.2503653,3.5472035,0.417206,-2.8146348,-2.0886228,3.3764067,-0.01486285,0.09282025,-4.312777,-3.1088605,4.552167,3.264111,3.3170457,2.3920298,2.4988492,4.995813,4.635069,0.9278661,3.2714481,-4.79443,2.9657524,-5.0613093,0.80682725,-4.1772346,2.052526,-2.891667,-0.9008812,3.8239985,3.3974495,-1.386055,3.6019835,-0.96704066,2.9729996,3.4986103,1.7699143,-3.1313596,-0.64864624,2.1950638,-4.1941385,4.636609,3.013681,0.8871929,0.90199757,-3.7551851,-1.4121102,-0.350287,-3.3861334,-4.0658293,-3.8158965,-2.7422833,2.7439263,1.3340107,-3.901483,4.9955816,2.9266071,-1.8874342
109574,-9.066059,-8.46179,-2.8886015,-4.5271573,-2.537517,9.115223,-0.124810815,-7.5286026,-11.062118,-8.562529,3.261494,3.0451753,-0.52287924,5.2280293,4.3626003,-1.1817541,2.3061914,9.729364,-7.0962696,-10.902861,11.0632515,7.645942,10.0266075,7.957246,5.821004,3.5464869,-1.4547795,6.24668,-6.8859935,2.6637824,11.706639,-6.6731057,-0.8700722,-6.9676766,-5.1758194,4.2705975,0.14298877,-6.0209055,-5.5799184,8.841158,5.001062,11.097068,-3.6841915,6.3673277,-9.1068735,-4.8568883,-0.51704085,0.8930832,-3.6097038,-0.5966936,9.478711,-3.032499,-13.184503,-2.3043184,4.237022,6.0617886,-10.438349,-2.0129325,3.7379885,-3.6314282,2.685767,8.668301,-1.8512971,8.785072,0.34433442,4.7377987,1.2852633,8.048513,-3.6570032,-5.760094,0.4475407,6.6177,1.1873316,-3.6403015,-6.1565986,-9.60227,-1.1289608,-5.252086,-6.8919044,5.3399568,1.27007,6.2184,-4.359263,-11.503493,-3.2856822,1.0972621,-5.5757604,-3.9785972,-7.9118323,-2.2587593,6.4646397,8.526655,3.1558604,5.3085194,-3.8373864,0.5575876,-11.898547,-2.0906413,-7.9257956,-2.8894112,5.639922,-5.6334734,-7.6493745,-8.806311,-4.6981707,-6.2230744,11.035334,0.10637655,11.56616,2.754201,-7.243978,-3.273754,10.444847,-11.438592,-6.504656,-4.989964,0.12960559,-1.2382241,9.177132,1.3001645,10.601273,-6.1237426,-4.1954603,-11.000679,0.6139935,-7.4148593,4.8045783,-4.3723326
109575,-4.870002,-3.296972,-4.742445,-5.4716554,-4.0108566,3.1551857,-6.331764,-6.1028876,-1.1680694,-3.0035317,1.6723564,6.420618,-2.3991406,5.6321464,0.70113444,5.538514,0.15590167,6.665914,-3.836029,-3.3453863,1.3596689,-0.58414674,2.8102646,4.9740505,5.6238036,2.137774,-3.770836,-1.9404137,1.9979509,4.4345493,5.2454634,3.4389446,2.3670514,-4.7247286,-5.3524632,-4.5184345,-5.2262683,-1.2753806,-3.3473694,4.4795437,5.6466618,1.4459147,3.6062844,1.5710899,-4.36498,2.3582754,2.0481746,2.0972884,-0.60570043,-2.499412,0.8463088,-2.6344166,-0.09398554,-3.1104665,-2.7811973,-4.0080185,-0.3746722,3.7129169,-2.7776523,-4.0584126,3.1656692,-0.054047197,2.4996998,4.24256,0.25560558,0.8971348,-4.9341326,4.282353,-3.6194854,-0.39971638,-3.3416367,-1.2049506,-3.7503428,-3.9572556,-1.3490405,1.6076162,2.1604264,-2.3837056,-0.82196784,0.9333522,5.154588,3.682962,-4.6240873,-4.8398857,-3.9237037,-1.163284,-3.2984185,-4.8850913,-5.5369334,-3.1724384,-1.8919506,6.0671916,-2.970587,5.9890175,-1.4772129,4.404596,-2.3758736,3.288779,-0.64579034,-4.7030697,-3.5907702,1.5953785,-4.6524615,-0.49279147,-2.8038146,-4.9622865,0.56038904,2.2886257,1.1954445,-2.6613429,4.0710526,-6.1059685,-1.7640048,-2.6318314,-2.5122926,3.690359,1.2163718,1.8377734,4.288249,5.102284,5.537092,2.1386392,-2.8770792,-3.1086316,3.0551374,-5.3994026,-2.7862968,1.5636322
109576,-4.7286916,-7.8471727,0.05089443,-2.5756063,-1.0615784,6.913654,-1.527658,-10.367866,-7.4716377,-11.145541,1.0738051,2.3588123,2.8438768,2.834554,-0.09265371,-0.4588389,-2.799509,9.32447,-2.7730324,-9.312904,11.600126,4.890262,8.796828,7.5299215,4.3239727,7.7375746,-0.37357548,7.39531,-4.4806085,6.1208067,12.825834,-7.118175,-6.027529,-4.8330393,-3.49532,2.980568,0.36971593,-3.4911485,-3.3777106,7.0429707,6.603798,6.999774,-3.249408,9.298964,-11.806471,-2.2711644,-3.8624668,-1.9594504,-2.0298247,2.336765,8.698426,-6.834683,-9.17254,1.0911205,7.3245792,3.8501954,-7.870378,-3.1176705,3.1709158,-5.339426,0.5594484,7.2650094,-2.8073087,8.158635,2.3954067,0.10268756,-0.70436054,4.796776,-6.6925864,-2.2862146,3.0324144,8.776301,-1.2588378,-3.792717,1.3066598,-9.70323,-1.8693218,-4.6661634,-6.1430717,2.1685345,4.8156548,4.0720353,-6.1090317,-11.96846,-3.0847085,-0.9320808,-4.9159174,-4.084614,-7.132449,-1.3105491,4.702124,7.1429734,-1.3828052,4.1779227,2.7691164,-2.4392827,-9.899855,-2.0891452,-8.703773,-4.087198,6.3716984,-0.39553273,-6.0031805,-5.1875033,-5.990579,-6.127972,6.6062226,-0.097191416,9.582124,4.1627417,-6.335561,-5.8958664,9.52898,-8.648865,-3.70179,-6.335196,-5.402624,1.8014432,8.907261,6.73965,11.459253,-8.683427,-1.1001637,-14.836559,-0.9521222,-5.2048693,7.456095,-4.9122443
109577,-3.5171974,-1.9494244,-4.7783275,-5.1188745,-3.1340868,1.5425326,-6.6207395,-5.4734426,0.49481544,-1.8320926,2.0013218,6.4908495,-1.7681732,5.303523,-0.2898989,6.0812464,-0.8027892,5.863466,-2.6908224,-1.7733258,-0.3918205,-1.8983592,1.3872551,3.9900117,5.0421495,2.8502853,-4.3157225,-3.2057567,3.087959,4.797777,4.1920495,4.123062,2.3926537,-3.7721102,-4.3649125,-5.3604994,-5.3361835,0.039386675,-2.8538926,3.1085026,5.494956,0.6832342,4.187337,1.1469672,-3.5440028,3.7430654,2.3037174,2.164422,0.5556498,-2.657539,-0.80060244,-2.9034715,1.1217388,-2.3095617,-3.0699332,-4.9291368,1.396051,4.4323993,-3.5774667,-3.429974,2.2272944,-1.0049012,3.5238693,2.9942997,0.9232785,-0.18835798,-5.597898,3.1282446,-3.1983347,0.8435087,-2.768222,-2.4460657,-3.2434857,-3.8640275,-0.6225252,2.2528598,2.6968207,-1.0641139,0.2503662,0.35284725,5.3214526,3.0220935,-3.6879966,-3.4564605,-3.970926,-0.70618975,-2.7693133,-4.1567893,-4.4539895,-3.6160684,-2.268982,5.060446,-3.09495,5.1643777,-1.0350798,4.077066,-0.51322603,4.0899405,-0.3653649,-4.704787,-4.410452,2.7371547,-3.9315956,0.621087,-1.600922,-4.9196115,-0.12327131,1.9970571,-0.6430333,-3.5336545,4.6245203,-6.2870684,-2.7044392,-1.507761,-2.310925,4.397951,1.1113732,2.680817,3.0982208,5.4264855,4.30618,2.8095222,-1.8270146,-2.204995,2.6125245,-4.3495536,-3.5622506,2.497179
109578,-3.1222143,-7.318311,0.9701716,-0.39372137,-4.3683715,6.9375753,-5.191644,-8.557861,-0.735539,-8.716527,-4.607867,2.8229065,-2.2538214,2.143464,1.1126262,2.0855012,-0.4891202,5.605342,-2.7548192,-4.2492495,6.689738,1.9189193,5.8525734,6.5122075,4.676209,1.0322614,2.090995,5.2846065,-1.7622378,4.787167,6.8595433,0.4307981,-3.1090965,-5.342855,-5.855601,-1.0791409,-4.0851755,-4.377376,1.3181314,6.4831696,3.4093,-2.9495966,1.0504439,3.6415582,-8.190911,-1.061793,-4.2512684,-0.22164747,-5.8063116,2.8876624,4.7238503,-4.841676,1.5469913,-1.4418393,1.0939611,-3.0525932,-4.1372824,-2.1696758,1.5939726,-5.583447,3.8502553,-0.919026,-3.8256767,5.0015154,-0.23380738,0.7740443,-2.7160397,1.6956825,-8.378187,0.68309414,-2.74353,7.219136,-7.569763,-2.1804917,5.9423923,0.44756538,-1.251149,-7.3374114,-2.2209532,-1.4302738,6.460451,2.734598,-9.251463,-8.300594,-1.2898548,-8.263393,-4.898066,-6.249136,-6.3152924,2.6862686,-4.2685947,5.240007,-5.843509,5.442987,5.9029894,1.2612059,-5.3183246,-0.7625836,-1.8218277,-5.9593763,-0.081292,2.499152,-3.8670106,-0.6415079,-9.115942,-0.98629045,-5.052209,4.3398566,4.6247835,2.412675,3.513248,-6.358866,-1.1574051,-2.6700988,0.6820569,-0.30937284,-4.0359926,-0.42520255,7.738881,7.3939667,8.7060175,-3.556905,-2.8908064,-6.6355824,2.07683,-4.4639764,3.236177,-3.0931973
109579,-8.196018,-7.672449,-1.1761193,-6.5108294,-3.8619523,7.5865655,-0.66574544,-7.712102,-11.57053,-7.628261,0.7841705,1.7636522,-1.0528517,3.7374132,-0.2502099,-0.1582733,1.0427773,10.852788,-6.2178755,-12.355699,12.617971,4.0863647,7.2761707,6.6493554,5.586481,4.644205,-1.0294647,5.1859474,-2.675996,3.6083732,11.600594,-5.6199846,-3.2899318,-6.2487164,-4.7760854,2.7732053,1.2445958,-4.987173,-8.213944,7.1640673,7.080985,7.5354905,-4.0986943,6.781055,-8.935538,-4.9855075,-1.8709431,-3.6086712,-2.3198514,1.569291,10.30986,-2.5152721,-9.902743,-0.82819164,4.9216394,5.039675,-9.101999,-2.6057725,3.5261257,-8.007965,3.2805274,10.341681,-2.9388568,11.470633,0.119840294,2.9581761,0.6559594,9.163324,-2.4221654,-6.490177,0.052039966,5.0349584,-2.301345,-1.9962788,-4.0413327,-7.2541304,-3.7446716,-3.2905872,-9.686818,5.0633974,3.2156806,3.1290476,-5.2612743,-11.901956,-1.8484457,2.8754387,-2.3620136,-3.633168,-7.948641,-4.4119062,6.914486,8.869974,-2.3632467,6.919302,-2.3258302,0.79997593,-10.7780075,-3.5878313,-5.7089405,-0.9208949,6.202434,-3.9636157,-5.2539544,-7.7978587,-5.379323,-4.887886,9.904046,-2.2190194,10.963055,5.249015,-5.0244,-2.4209275,9.4462595,-8.818837,-2.9329593,-5.6476808,-3.059417,1.8617134,7.676918,3.0188818,11.419399,-6.5515366,-4.679736,-12.851939,-0.02098012,-6.0003247,6.411281,-6.1763663
109580,4.1952796,2.6179378,3.8937821,4.068529,4.0417523,-3.0944207,4.28476,4.3614283,1.5840958,3.058708,-1.3602449,-4.8283463,1.778233,-4.180088,-2.1081622,-3.6852033,-1.072324,-4.04605,3.2435145,3.0707831,-1.2760007,-1.1530128,-3.329191,-4.193776,-3.7072546,0.13953161,2.176721,0.685525,-0.80406994,-1.8010781,-3.6443892,-2.7747347,-2.3266678,3.3886638,4.951705,2.887596,3.9561882,1.5944377,2.3286424,-4.3012466,-3.8687496,-1.6618723,-3.1703002,-1.0959421,2.8518834,-0.8094977,-2.540515,-2.0663595,0.7870765,2.8042245,-1.3102907,0.95999295,0.16115409,4.021367,2.6598985,2.4644713,1.1356678,-3.0006595,2.6145637,2.4307234,-3.2776518,0.2881861,-1.2195743,-3.0111673,1.4419919,-1.4540901,3.1269324,-3.5297022,2.7569442,1.7982335,3.496324,0.20510209,3.219655,3.5978248,1.6700666,-1.6420021,-1.9595686,3.395185,0.38067442,-0.5146084,-3.3998313,-3.3938756,4.002872,3.246463,3.2897873,1.624631,2.4550605,4.658156,4.627556,0.87587726,2.1529531,-4.8227086,1.7321167,-4.6673565,1.7277172,-3.8814304,2.888877,-2.4744697,-0.36995712,3.1290817,2.4244084,-0.28097916,3.8512537,-0.2322939,2.5211058,3.7265885,0.317081,-2.7581985,-1.522579,1.9656837,-2.697751,3.829302,1.6445428,1.6543698,1.4298483,-2.9542873,-1.9251577,0.20957312,-3.3215,-3.0044222,-3.5816157,-2.4248922,2.856925,1.5375447,-3.8481226,5.253781,2.4878192,-1.6812038
109581,3.912532,2.790566,3.7705188,3.8062708,4.240795,-3.2948782,4.2443686,5.2541485,1.7773154,4.422003,-1.493857,-4.9338512,0.8250278,-3.8702707,-2.3282862,-3.4651294,-0.4511955,-3.848776,2.7653108,3.4593613,-1.866133,-1.9021957,-4.243668,-4.670127,-3.2762272,-0.055639006,1.8484119,-0.18018927,-0.48579836,-1.7630429,-4.2296953,-2.2990162,-1.5623565,3.0435927,5.189473,2.6225126,3.82321,1.5486363,2.1094158,-4.7408686,-4.2157707,-1.9523523,-3.2256331,-2.0461478,3.5514705,-0.67923486,-2.5310247,-1.9523634,0.6060392,2.9325745,-1.8215691,1.4531087,0.22528106,4.350565,1.9933115,2.2345805,1.4837105,-2.916085,2.9213176,2.3406703,-3.3035712,0.17897788,-0.74055946,-3.0124435,1.7895445,-0.9548066,3.2323287,-3.337631,3.4555643,2.0622613,3.242435,-0.89056444,3.5262814,4.2674623,0.89963067,-1.1677384,-2.037614,4.222652,0.3405671,-0.05472026,-3.8317602,-3.6470475,4.5256157,3.5568938,3.7568703,2.146836,2.5198426,5.286654,4.9474916,0.026898764,2.4609802,-5.0906644,1.8592598,-4.550789,1.045426,-3.5134146,3.6940205,-2.516493,-0.10630843,3.2106042,1.8007495,-0.58353364,4.0074944,-0.8570357,2.9558744,4.175424,0.83975214,-3.2963033,-1.8832392,1.6207544,-2.0122995,3.9941714,1.3948547,1.5788165,1.0433879,-2.5001636,-1.4389695,0.4517899,-3.6925616,-3.734823,-3.8053138,-2.0729814,2.6183882,2.4694264,-4.364923,5.736968,2.0236616,-1.875817
109582,-7.3876925,-7.0990825,-0.5222646,-5.879259,-3.0745122,6.852235,0.17154774,-6.7279015,-11.321726,-6.998503,0.7114402,0.8411855,-0.52171636,2.940851,-0.7219447,-0.9203988,0.7429888,10.0075,-5.5394015,-11.826838,12.407337,3.8452659,6.602635,5.797922,4.7894454,4.8714747,-0.7351865,5.260812,-2.7751122,3.2606208,11.037632,-6.2206593,-3.7343159,-5.3948894,-3.7642395,3.279119,2.0752628,-4.5322285,-7.902586,6.2315865,6.4281044,7.3471556,-4.738785,6.655814,-8.364493,-5.0275483,-2.3309422,-4.126744,-1.9665995,2.000801,10.125768,-2.316416,-10.084699,-0.09631914,5.4898834,5.6134133,-8.854172,-3.110449,3.8641155,-7.5226617,2.6059892,10.520178,-3.0618067,10.946917,0.4298929,2.5571961,1.3017335,8.561974,-1.6932065,-6.2205353,0.7832084,4.943386,-1.6612002,-1.431592,-3.7685916,-7.6570354,-4.091216,-2.4920084,-9.614557,4.9973006,2.5914788,2.5063658,-4.411763,-11.296444,-1.3652813,3.5672,-1.6954408,-2.7094479,-6.9982886,-4.40905,7.576147,8.084528,-1.9961967,5.915515,-2.1292233,0.07207635,-10.199657,-4.069022,-5.7695503,-0.20253904,6.781808,-4.0628223,-4.4856896,-7.815626,-4.686575,-4.316528,10.185866,-2.9331539,10.66034,5.60084,-5.6577725,-1.540655,9.921789,-8.467901,-2.6526508,-6.385328,-3.4517841,1.998682,6.9601717,2.4519055,10.663578,-7.011297,-4.1193748,-12.662828,-0.73354954,-5.054554,6.933685,-6.4684134
109583,2.290649,1.6275663,2.8102434,1.8304925,2.8444169,-2.1019971,3.4202507,3.209887,-0.28557813,2.411217,-0.84082407,-3.7777758,1.0701699,-2.7923884,-2.4882708,-2.611384,-0.64295954,-1.7115273,1.7538257,0.90740436,0.2338128,-1.164432,-2.5854015,-3.0159783,-2.1689801,0.83539563,1.1952419,0.3193556,-0.15165207,-1.0249395,-1.8047394,-2.5415764,-1.9597456,2.1275396,3.6300755,2.333317,3.5141494,0.97840273,0.007715378,-3.1937695,-2.0105677,-0.4179715,-3.0382187,-0.46516302,1.8122886,-1.0638798,-1.9286176,-2.5588343,0.92374283,2.3685002,-0.064365916,0.95662695,-0.91247594,3.3335013,2.4424782,2.5343387,0.28037173,-2.4408278,2.3211994,0.6308981,-2.21991,1.927407,-0.884686,-0.6633867,1.2789632,-0.82199186,2.4845643,-1.3589165,2.8150573,0.49719787,2.775793,-0.36284173,2.3387573,2.8816273,0.30196658,-1.8615577,-2.1455,3.247421,-1.2215942,0.5510497,-2.5011277,-2.8274274,3.2267444,1.5059764,2.538988,2.6912727,2.248852,3.8179011,3.025756,-0.7498224,3.0198605,-2.7250342,0.86529624,-2.7590094,0.4261275,-2.7827017,1.5182292,-2.4224536,-0.64893186,2.9635804,2.5183692,-0.75559944,2.7798834,-1.2168508,1.9556934,2.421585,2.1429574,-3.1466296,-0.2745552,2.1140275,-2.469378,2.9959855,2.449484,0.5007099,0.87902063,-2.9526644,-1.7600282,0.9566674,-2.2809002,-2.4542239,-1.8399785,-2.3192403,1.6860726,-0.023809642,-3.3007085,3.916501,2.4952147,-2.1871145
109584,-9.241417,-7.633973,-2.6508574,-7.5698605,-5.692812,7.8887134,-2.0668333,-7.347029,-10.80482,-7.0238414,0.7013939,3.0660064,-2.694821,4.8393755,0.98254883,1.2359942,2.3792753,10.580888,-7.236269,-11.971614,11.225286,3.81108,7.143029,7.031709,6.374484,2.4704912,-1.4917657,3.8776026,-1.7398547,2.9079382,10.5966015,-2.927205,-1.0540395,-6.854556,-6.407484,1.1707249,-0.54028416,-5.3019514,-8.271513,7.8788786,7.1845226,6.48514,-2.1771085,5.2673693,-7.8283467,-4.5981884,-0.27647457,-2.4025385,-2.726237,0.090306684,9.504894,-1.4356616,-7.9803853,-3.1388128,2.2635353,3.2988696,-8.3346195,-1.045812,2.0421655,-8.081127,4.9012327,8.661501,-2.283229,11.331066,-1.2802777,3.7730327,-0.37943628,9.785994,-2.326281,-6.9934974,-2.410477,3.6163044,-3.93663,-2.5966997,-4.8543825,-4.3484297,-2.6884837,-4.2737327,-8.76155,4.758414,3.630341,3.8214474,-6.098356,-11.026005,-2.4081032,1.9706205,-2.4149404,-5.008505,-8.567614,-4.11741,4.8323984,9.506429,-3.0329428,8.214007,-3.4566758,3.0336006,-10.207387,-2.3738637,-3.581459,-1.3946645,4.001729,-3.945981,-5.6518745,-6.6943855,-5.672382,-4.940545,8.031882,-0.74938995,10.012543,3.8614914,-2.4386606,-2.6993904,6.656545,-7.643614,-2.5069454,-3.2567167,-1.1601709,1.0468303,7.5591965,2.873906,10.812862,-3.8680785,-6.0121865,-10.408432,2.0333138,-7.348469,4.1387706,-4.8195267
109585,-6.0608897,-6.079689,-1.3378284,-3.5101612,-5.891537,7.243938,-1.1565106,-6.38902,-7.3812046,-8.759947,-0.53134143,2.1821616,-0.6990994,2.3045406,3.8194025,-0.2510448,2.115899,4.6931167,-4.3267183,-8.692578,8.657406,6.256751,8.275802,6.43665,2.7654748,-1.3169879,1.4432234,5.92629,-2.9598017,-0.19083765,7.233053,-1.8215997,-1.3656808,-3.9363718,-6.4814677,1.7105852,-0.9270846,-4.814496,-3.259715,7.7170615,4.2956014,4.005363,-0.09955532,4.7076273,-6.033883,-4.7312703,0.52543855,-0.77557886,-3.1524856,-1.0071771,8.012319,-0.5473823,-4.0619087,-5.2789283,1.3327669,2.5815334,-7.307877,-1.0185843,0.14787133,-4.357417,5.0224805,3.9789798,-4.052249,6.687286,-4.0795984,2.9219432,0.3469758,5.7486324,-4.040424,-6.476272,-3.2209363,6.2665944,-4.831252,-3.5671434,-1.3476526,-2.1045914,-1.1018326,-7.8755536,-4.580033,1.1669801,2.8970265,3.9858384,-6.857442,-7.2608733,-2.5069983,-2.907693,-2.3740253,-6.4973073,-7.0452676,2.36741,-0.09968937,6.800842,-2.1211243,5.522641,-0.66591895,2.3196278,-9.560812,-1.5721012,-1.047344,-1.3109684,3.5011063,-2.810221,-4.5663347,-1.8026912,-6.395735,-3.2089558,1.0329216,2.933614,7.98297,3.259384,-2.0184538,-1.4878762,3.2366426,-3.8973308,0.17657681,-2.1596308,-0.45629534,-2.7744389,6.13107,2.4009185,6.7135563,-1.988062,-4.663057,-6.794343,4.7425585,-7.422406,2.9353762,-2.240995
109586,-7.533348,-7.129365,-2.2144198,-5.6316113,-2.633668,6.913507,-1.6445681,-7.7447586,-9.326839,-7.1143255,2.1446128,3.1118288,-0.5140999,4.653164,0.580039,0.64468724,0.35781178,10.449055,-5.7584076,-10.171258,10.258807,3.8556695,7.0212107,6.658932,5.8007965,5.3534365,-2.1196747,4.0729823,-3.1992276,4.465585,11.2000475,-4.9143715,-2.118027,-6.1956043,-4.378458,1.8912549,-0.06212922,-4.193598,-6.5782666,6.841947,6.580962,7.90768,-2.9731276,6.3310156,-8.804345,-2.9956565,-1.2369263,-1.4215202,-1.9148778,0.5748157,8.236698,-3.6364698,-9.7729,-0.6729062,4.1004205,3.81728,-7.680181,-1.399999,2.7841759,-6.0471835,2.2973104,8.4037485,-1.1763339,9.397943,1.3068776,2.5836885,-0.46392125,7.7416086,-3.1868992,-4.369475,0.5648812,4.333892,-0.8239278,-2.8121672,-3.9606552,-7.420697,-1.8364637,-3.0733762,-7.3748827,4.534936,3.191828,4.106051,-4.4778028,-10.945917,-2.7500536,2.0884082,-3.7836237,-3.3902912,-7.3723025,-4.3436766,5.9256964,8.214238,-0.6502953,5.9200244,-2.2701743,0.6355097,-9.249251,-1.8347679,-6.5201435,-2.5678825,4.4694858,-2.899196,-5.9884377,-7.059789,-4.31525,-5.76779,9.425806,-1.2690153,9.30409,2.96126,-4.5428247,-3.9838166,8.5429735,-9.001344,-4.507868,-4.1916184,-1.9530431,1.7863386,7.707355,3.4601192,10.54192,-5.6696887,-3.5853643,-11.573957,-0.24636522,-5.81614,4.783345,-4.4199524
